name,address,address_2,address_3,city,postal_code,province,country,contact,telephone,telephone_extension,fax,toll_free,contact_email,appointments,notes,internal_notes,major_intersection,hours
"FIRST CHOICE FREEZER",,,,Vineland,08360,NJ,USA,,,,,,,0,,,,
"FIRST FLEET",,,,Cleveland,37311,TN,USA,,,,,,,0,,,,
"FIRST QUALITY","441 MASTERS BLVD",,,Anderson,29625,SC,USA,,,,,,,0,,,,
"FIRST QUALITY (Lock Haven, PA)",,,,"Lock Haven",17745,PA,USA,,,,,,,0,,,,
"FIRST QUALITY - NO REEFERS",,,,Lewistown,17044,PA,USA,,,,,,,0,,,,
"FIRST QUALITY BABY PRODUCTS",,,,Lewistown,17044,PA,USA,,,,,,,0,,,,
"FIRST QUALITY NO REFERS",,,,"Lock Haven",17745,PA,USA,,,,,,,0,,,,
"FIRST QUALITY RETAIL SERVICES","2108 AVONDALE MILL RD",,,Macon,31216,GA,USA,,,,,,,0,,,,
"FISHER ENGENEERING",,,,Rockland,,ME,USA,,,,,,,0,,,,
FISHERS_HQ_DC_MFG,,,,Fishers,46037,IN,USA,,,,,,,0,,,,
"FITS ENTERPRISES , WALTON, KY",,,,Walton,41094,KY,USA,,,,,,,0,,,,
"FIVE BELOW SHIPCENTER - MS",,,,"Olive Branch",,MS,USA,,,,,,,0,,,,
"FIVE STAR, TN LAV C/O US COLD","1727 Jp Hennessy dr",,,"La Vergne",37086,TN,USA,,,,,,,0,,,cold,
"FIX Brothers",,,,Hudson,12534,NY,USA,,,,,,,0,,,,
"FJE ENTERPRISES",,,,Denver,80221,CO,USA,,,,,,,0,,,,
FLAGSTONE,"1779 MORRATTOCK RD",,,Plymouth,27962,NC,USA,,,,,,,0,,,,
"Flambeau Injection Molding (Baraboo, WI)",,,,Baraboo,53913,WI,USA,,,,,,,0,,,,
"FLAVOR 1ST GROWERS & PACKERS (HORSE SHOE)",,,,"Horse Shoe",28759,NC,USA,,,,,,,0,,,,
"FLEET WHOLESALE SUPPLY CO. INC.",,,,"Chippewa Falls",54729,WI,USA,,,,,,,0,,,,
"FLEXCON COMPANY MA - PLANT 3",,,,Spencer,01562,MA,USA,,,,,,,0,,,,
Flexport,,,,Franklin,60131,IL,USA,,,,,,,0,,,,
"FLINT FROUP, OH",,,,"West Chester",45069,OH,USA,,,,,,,0,,,,
"FLINT GROUP, MN",,,,Rogers,55374,MN,USA,,,,,,,0,,,,
"FLOOR AND DECOR BALTIMORE",,,,"Sparrows Point",,MD,USA,,,,,,,0,,,,
"FLORIDA FOODS SERVICE",,,,Gainesville,32601,FL,USA,,,,,,,0,,,,
"FLORIM USA",,,,Clarksville,37040,TN,USA,,,,,,,0,,,,
"FLOWERS BAKING CO",,,,Crossville,38555,TN,USA,,,,,,,0,,,,
"FM LIVONIA ECM TRANSPORT",,,,Livonia,48150,MI,USA,,,,,,,0,,,,
"FNA GROUP",,,,Decatur,72722,AR,USA,,,,,,,0,,,,
"FOAM FABRICATIONS",,,,Bloomsburg,17815,PA,USA,,,,,,,0,,,,
"FOAM PACKAGING INC",,,,Vicksburg,39180,MS,USA,,,,,,,0,,,,
"FOOD 4 LESS",,,,Shelbyville,46176,IN,USA,,,,,,,0,,,,
"FOOD AUTHORITY OF MASS",,,,Westborough,01581,MA,USA,,,,,,,0,,,,
"FOOD AUTHORITY, MD",,,,Jessup,20794,MD,USA,,,,,,,0,,,,
"FOOD LI0N (BUTNER)",,,,Butner,27509,NC,USA,,,,,,,0,,,,
"Food Lion","16 Commerce ave",,,Greencastle,17225,PA,USA,,,,,,,0,,,,
"FOOD LION , GREENCASTLE, PA",,,,Greencastle,17225,PA,USA,,,,,,,0,,,,
"FOOD LION DC 04",,,,Dunn,28334,NC,USA,,,,,,,0,,,,
"FOOD LION DC 10",,,,Salisbury,28147,NC,USA,,,,,,,0,,,,
"FOOD LION FLSAN",,,,Salisbury,28147,NC,USA,,,,,,,0,,,,
"FOOD LION LLC",,,,Dunn,28334,NC,USA,,,,,,,0,,,,
"FOOD LION, INC. (DC-2)",,,,Disputanta,23842,VA,USA,,,,,,,0,,,,
"FOOD LION, SC",,,,Elloree,29047,SC,USA,,,,,,,0,,,,
"FOOD SCIENCE CORPORATION",,,,Williston,05495,VT,USA,,,,,,,0,,,,
"FORD DETROIT HVC-AF2FA",,,,Brownstown,48183,MI,USA,,,,,,,0,,,,
"FORD STORAGE (OMAHA)",,,,Omaha,68138,NE,USA,,,,,,,0,,,,
"FORD STORAGE AND MOVING COMPANY",,,,Omaha,68138,NE,USA,,,,,,,0,,,,
"FORKLIFT, MN",,,,Bloomington,55431,MN,USA,,,,,,,0,,,,
"FORKLIFTS, IA",,,,"Des Moines",50313,IA,USA,,,,,,,0,,,,
"FORTH FOODS",,,,Huntington,,WV,USA,,,,,,,0,,,,
"FORTUNE FISH CO.",,,,Bensenville,60106,IL,USA,,,,,,,0,,,,
FORWARD,,,,Charleston,29492,SC,USA,,,,,,,0,,,,
"FORWARD AIR (Coraopolis, PA)",,,,Coraopolis,15106,PA,USA,,,,,,,0,,,,
"FORWARD AIR CORPORATION",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"FORWARD MOTION LOGISTICS",,,,Peabody,01960,MA,USA,,,,,,,0,,,,
"FOURT SEASONS PRODUCE INC",,,,Ephrata,17522,PA,USA,,,,,,,0,,,,
"FOUTCH INDUSTRIES #2 MILLER",,,,Smithville,37166,TN,USA,,,,,,,0,,,,
"FOX FARMS",,,,Pendleton,29670,SC,USA,,,,,,,0,,,,
"FOX RIVER",,,,"Green Bay",,WI,USA,,,,,,,0,,,,
FPL,,,,Augusta,30901,GA,USA,,,,,,,0,,,,
"FQT LOCK HAVEN, PA",,,,"Lock Haven",17745,PA,USA,,,,,,,0,,,,
"FRANK BRUNCKHORST CO",,,,Groveport,43125,OH,USA,,,,,,,0,,,,
"FRANKE FOODSERVICE",,,,Fayetteville,37334,TN,USA,,,,,,,0,,,,
"FRANKFORT EAST PLANT",,,,Frankfort,46041,IN,USA,,,,,,,0,,,,
"FRANKKIN WAREHOUSE, KY",,,,Franklin,42134,KY,USA,,,,,,,0,,,,
"FRANKLIN PAINT COMPANY",,,,Franklin,,MA,USA,,,,,,,0,,,,
"FRANKLIN STORAGE",,,,Chambersburg,,PA,USA,,,,,,,0,,,,
"FRANKLIN TRUCKING, NY",,,,Buffalo,14204,NY,USA,,,,,,,0,,,,
"Fred Clark Felt Company",,,,Beaumont,77705,TX,USA,,,,,,,0,,,,
FREDERICK,,,,Frederick,21701,MD,USA,,,,,,,0,,,,
"FREDERICK DRY",,,,Monrovia,21770,MD,USA,,,,,,,0,,,,
"FREDS STORE FIXTURES",,,,Depauw,47115,IN,USA,,,,,,,0,,,,
FREELAND,,,,Bailey,49303,MI,USA,,,,,,,0,,,,
"FREEZEPAK LOGISTICS",,,,Clifton,07014,NJ,USA,,,,,,,0,,,,
"FREGUSON # 331 , WAUSAU, WI",,,,Wausau,54401,WI,USA,,,,,,,0,,,,
"FREIGHT CONNECTIONS, INC",,,,Ridgefield,07657,NJ,USA,,,,,,,0,,,,
"FREIGHT TEC","PO BOX 1349",,,Bountiful,04011,UT,USA,,,,,,,,,,,
"FREMONT, OH BW",,,,Fremont,43420,OH,USA,,,,,,,0,,,,
FRENCHS,,,,Springfield,65803,MO,USA,,,,,,,0,,,,
"FRESH DEL MONTE, NJ",,,,"Gloucester City",08030,NJ,USA,,,,,,,0,,,,
"FRESH HOUSE, TX",,,,Pharr,78577,TX,USA,,,,,,,0,,,,
"FRESH MARKET",,,,Knoxville,37919,TN,USA,,,,,,,0,,,,
"FRESH MARKET , CHATTANOOGA, TN",,,,Chattanooga,37421,TN,USA,,,,,,,0,,,,
"FRESH MARKET , FARRAGUT, TN",,,,Farragut,37934,TN,USA,,,,,,,0,,,,
"FRESH MARKET , HUNTSVILLE, AL",,,,Huntsville,35899,AL,USA,,,,,,,0,,,,
"FRESHLY MD",,,,Savage,20763,MD,USA,,,,,,,0,,,,
"FREY ROOFING & LUMBER, INC.",,,,Kirby,43330,OH,USA,,,,,,,0,,,,
"Fridley, MN",,,,Fridley,55432,MN,USA,,,,,,,0,,,,
"FRIDLEY, MN 1",,,,Fridley,,MN,USA,,,,,,,0,,,,
"FRIEDRICH AIR CONDIONING",,,,Dayton,,NJ,USA,,,,,,,0,,,,
"FRIES BROS. FRUIT & VEGTABLES",,,,Cincinnati,,OH,USA,,,,,,,0,,,,
FRIESENS,,,,"Detroit Lakes",56501,MN,USA,,,,,,,0,,,,
"FRITO LAY DAYVILLE",,,,Dayville,,CT,USA,,,,,,,0,,,,
"FRITO-LAY Canton Plant",,,,Canton,44701,OH,USA,,,,,,,0,,,,
"FRITO-LAY jONESBORO PLANT",,,,Jonesboro,72401,AR,USA,,,,,,,0,,,,
"FRITZ INDUSTRIES","7121 SHELBY AVE",,,Greenville,75402,TX,USA,,,,,,,0,,,,
"FRONT ROYAL - RURAL KING",,,,"Front Royal",22630,VA,USA,,,,,,,0,,,,
"Frontier Ag & Turf",,,,Hastings,55033,MN,USA,,,,,,,0,,,,
"FRONTIER AG & TURF (ROSEMOUNT, MN)",,,,Rosemount,55068,MN,USA,,,,,,,0,,,,
"FROZEN FOOD PARTNERS",,,,Greenville,42345,KY,USA,,,,,,,0,,,,
"FRY COMMUNICATIONS",,,,Mechanicsburg,17050,PA,USA,,,,,,,0,,,,
"FSS INC--Red Wing",,,,"Red Wing",55066,MN,USA,,,,,,,0,,,,
FST,,,,"Grove City",43123,OH,USA,,,,,,,0,,,,
"FST LOGISTICS",,,,Columbus,43228,OH,USA,,,,,,,0,,,,
"FULLER TOMATO",,,,Huntington,,WV,USA,,,,,,,0,,,,
"FULTON DISTRIBUTION CTR",,,,Fulton,652251,MO,USA,,,,,,,0,,,,
"FURNITURE OUTLETS USA",,,,Fridley,55421,MN,USA,,,,,,,0,,,,
furnitures,"10946 Hamilton Ave, Cincinnati, OH",,,Cincinnati,45231,OH,USA,,,,,,,0,,,,
"furnitures .","7300 Okeechobee Rd, Fort Pierce, FL",,,"Fort Pierce",34945,FL,USA,,,,,,,0,,,,
"furnitures 2502 Shadywood Rd, Excelsior, MN",,,,Excelsior,55331,MN,USA,,,,,,,0,,,,
"FURNITURES,",,,,Minneapolis,55408,MN,USA,,,,,,,0,,,,
"FUTURE TEXTILES, NJ",,,,Dayton,08810,NJ,USA,,,,,,,0,,,,
FUYAO,,,,Decatur,62521,IL,USA,,,,,,,0,,,,
"FWDC 935",,,,"Fort Wayne",46809,IN,USA,,,,,,,0,,,,
"FXI INNOCOR INC",,,,Auburn,46706,IN,USA,,,,,,,0,,,,
"Fyffes NA DAE",,,,Philadelphia,19148,PA,USA,,,,,,,0,,,,
"G AND J",,,,"Franklin Furnace",45629,OH,USA,,,,,,,0,,,,
G-P,,,,Mcdonough,,GA,USA,,,,,,,0,,,,
"G.R.DANIELS WAREHOUSE",,,,Hutchinson,55350,MN,USA,,,,,,,0,,,,
"GA PORTS AUTHORITY",,,,Savannah,31415,GA,USA,,,,,,,0,,,,
"GAF MATERIALS CORP (MYERSTOWN)",,,,Myerstown,17067,PA,USA,,,,,,,0,,,,
"GAF MATERIALS CORP (TUSCALOOSA)",,,,Tuscaloosa,35401,AL,USA,,,,,,,0,,,,
"GAF MOUNT VERNON",,,,"Mount Vernon",47620,IN,USA,,,,,,,0,,,,
"GAMESTOP DIST. CENTER, KY",,,,Shepherdsville,40165,KY,USA,,,,,,,0,,,,
"GARAN MFG PORT LOGISTICS",,,,Savannah,31405,GA,USA,,,,,,,0,,,,
"GARDEN HIGHWAY FOODS",,,,Conley,,GA,USA,,,,,,,0,,,,
"GARDEN STATE DISTRIBUTORS",,,,Warminster,18974,PA,USA,,,,,,,0,,,,
"GARDINAL HEALTH K PATIENT C/O COVIDIEN, SC",,,,Greenwood,29646,SC,USA,,,,,,,0,,,,
"GARDINAL HEALTH, MN",,,,Champlin,55316,MN,USA,,,,,,,0,,,,
"GARGILL MILWAUKEE, WI",,,,Milwaukee,53233,WI,USA,,,,,,,0,,,,
"GARHAM BRADFORD",,,,Bradford,16701,PA,USA,,,,,,,0,,,,
"GARHAM PACKAGING OFFSITE","68 GREEN MOUNTAIN RD",,,Hazelton,18202,PA,USA,,,,,,,0,,,,
"GARYS SUPER FOODS",,,,Platte,69101,NE,USA,,,,,,,0,,,,
"GASTON SC - SOUTHEAST",,,,Gaston,,SC,USA,,,,,,,0,,,,
"Gates Industrial Corporation",,,,Galesburg,61401,IL,USA,,,,,,,0,,,,
"GATEWAY DISTRIBUTION",,,,Cartersville,30120,GA,USA,,,,,,,0,,,,
"GATORADE DC-MEMPHIS",,,,Memphis,38118,TN,USA,,,,,,,0,,,,
"GE APPLIANCES R050",,,,Perryville,21903,MD,USA,,,,,,,0,,,,
"GE APPLIANCES R150",,,,Munster,46321,IN,USA,,,,,,,0,,,,
"GE INDUSTRIAL DC JOBSITE",,,,Charleston,37310,TN,USA,,,,,,,0,,,,
"GE LIGHTING ELDC",,,,Charleston,37310,TN,USA,,,,,,,0,,,,
"GEA DISTRIBUTION CENTER - BALTIMORE",,,,Perryville,,MD,USA,,,,,,,0,,,,
"GEL SPICE COMPANY LLC",,,,Bayonne,07002,NJ,USA,,,,,,,0,,,,
"GEM MANUFACTORING",,,,Waterbury,06701,CT,USA,,,,,,,0,,,,
"GEMERAL MILLS",,,,Murfreesboro,37127,TN,USA,,,,,,,0,,,,
"Gemini Pharmaceuticals, Inc.",,,,Hauppauge,11788,NY,USA,,,,,,,0,,,,
"Gemstar Manufacturing",,,,"Cannon Falls",55009,MN,USA,,,,,,,0,,,,
"Gemstone Florence, AL","700 S Poplar St",,,Florence,35630,AL,USA,,,,,,,0,,,,
"Gemstone foods","805 mcEntire ln",,,Decatur,35601,AL,USA,,,,,,,0,,,,
"GEMTRON SCHOTT  CORPORATION- VINCENNES,IN",,,,Vincennes,47591,IN,USA,,,,,,,0,,,,
"GEN 916",,,,Geneva,60134,IL,USA,,,,,,,0,,,,
"GENARAL MILLS , BELVIDERE, IL",,,,Belvidere,61008,IL,USA,,,,,,,0,,,,
"GENARAL MILLS , BUFFALLO, NY",,,,Buffalo,14218,NY,USA,,,,,,,0,,,,
"GENCO EAST, PA",,,,Kutztown,19530,PA,USA,,,,,,,0,,,,
"GENERAL DATA",,,,Cincinnati,45245,OH,USA,,,,,,,0,,,,
"GENERAL MACHINE AND SAW",,,,Marion,43302,OH,USA,,,,,,,0,,,,
"GENERAL MILLS",,,,"Fort Wayne",46809,IN,USA,,,,,,,0,,,,
"GENERAL MILLS (PALMYRA, PA)",,,,Palmyra,17078,PA,USA,,,,,,,0,,,,
"GENERAL MILLS (West Memphis, AR)",,,,"West Memphis",72301,AR,USA,,,,,,,0,,,,
"GENERAL MILLS , BUFFALO, NY",,,,Buffalo,14218,NY,USA,,,,,,,0,,,,
"GENERAL MILLS - INTERSTATE",,,,Murfreesboro,37127,TN,USA,,,,,,,0,,,,
"GENERAL MILLS INC - CHANHASSEN, MN",,,,Chanhassen,55317,MN,USA,,,,,,,0,,,,
"General Mills Operations, LLC",,,,Kalamazoo,49048,MI,USA,,,,,,,0,,,,
"GENERAL MILLS, OH",,,,Caledonia,43314,OH,USA,,,,,,,0,,,,
"GENERAL SHALE BRICK",,,,Roanoke,24012,VA,USA,,,,,,,0,,,,
"GENESCO, INC",,,,Lebanon,37090,TN,USA,,,,,,,0,,,,
"GENFOOT AMERICA",,,,Milton,05468,VT,USA,,,,,,,0,,,,
"GENPAK - JEFFERSONVILL",,,,Jefferson,47130,IN,USA,,,,,,,0,,,,
"GENPAK CORP",,,,Middletown,,NJ,USA,,,,,,,0,,,,
"GEO SPECIALTY CHEMICALS",,,,Cedartown,30125,GA,USA,,,,,,,0,,,,
"GEO-SURFACES (LAKESIDE)",,,,"Lake Village",71653,AR,USA,,,,,,,0,,,,
GEODIS,,,,Lockbourne,43137,OH,USA,,,,,,,0,,,,
"GEORGE DELALLO CO. INC.",,,,"Mount Pleasant",15666,PA,USA,,,,,,,0,,,,
"GEORGE DELALLO PENN, PA",,,,Penn,15675,PA,USA,,,,,,,0,,,,
"GEORGES FOOD",,,,Edinburg,22824,VA,USA,,,,,,,0,,,,
"GEORGES FOODS",,,,Harrisonburg,22801,VA,USA,,,,,,,0,,,,
"GEORGES INC",,,,Edinburg,22824,VA,USA,,,,,,,0,,,,
"GEORGES, INC",,,,Caryville,37714,TN,USA,,,,,,,0,,,,
"GEORGETOWN INTERPLANT",,,,Georgetown,19947,DE,USA,,,,,,,0,,,,
"GEORGIA CORRECTIONS INDUSTRIES",,,,Milledgeville,31061,GA,USA,,,,,,,0,,,,
"GEORGIA PACIFIC , ALBION, MI",,,,Albion,49224,MI,USA,,,,,,,0,,,,
"GEORGIA PACIFIC , BIG ISLAND",,,,"Big Island",24526,VA,USA,,,,,,,0,,,,
"GEORGIA PACIFIC 1600 PENNSYLVANIA AVE",,,,Tyrone,16686,PA,USA,,,,,,,0,,,,
"GEORGIA PACIFIC 254 DISHMAN LN",,,,"Bowling Green",42101,KY,USA,,,,,,,0,,,,
"GERBER (FREMONT)",,,,Fremont,49412,MI,USA,,,,,,,0,,,,
"GERBER PRODUCTS (FORT SMITH)",,,,"Fort Smith",72904,AR,USA,,,,,,,0,,,,
"GESTAMP, WV",,,,Charleston,25303,WV,USA,,,,,,,0,,,,
"GFS , ABERDEEN, MD",,,,Aberdeen,21001,MD,USA,,,,,,,0,,,,
"GFS PA",,,,Imperial,15126,PA,USA,,,,,,,0,,,,
"GFS, IMPERIAL, PA",,,,Imperial,15126,PA,USA,,,,,,,0,,,,
"GFS-KENOSHA, WI",,,,Kenosha,53144,WI,USA,,,,,,,0,,,,
"GFS-SPRINGFIELD,  OH",,,,Springfield,45502,OH,USA,,,,,,,0,,,,
"GFS/GORDON FOOD SEERVICE, KY",,,,Shepherdsville,40165,KY,USA,,,,,,,0,,,,
"GIANT EAGLE",,,,Pittsburgh,15205,PA,USA,,,,,,,0,,,,
"GIANT FOOD INC, MD",,,,Jessup,20794,MD,USA,,,,,,,0,,,,
GILMER,"220 INDUSTRIAL PARK DRIVE",,,Perry,31069,GA,USA,,,,,,,0,,,,
"GIORGIO FRESH CO.",,,,Toughkenamon,19374,PA,USA,,,,,,,0,,,,
"GIP CENTRALIA PLANT, IL",,,,Centralia,62801,IL,USA,,,,,,,0,,,,
"GIVAUDAN FLOVORS CORP",,,,Florence,41042,KY,USA,,,,,,,0,,,,
GKN,,,,Timberlake,27583,NC,USA,,,,,,,0,,,,
"GKN / NEWTON C/O TMA WAREHOUSE",,,,Claremont,28610,NC,USA,,,,,,,0,,,,
"GKN SINTER METALS",,,,Salem,47167,IN,USA,,,,,,,0,,,,
GLASFLOSS,,,,Lancaster,43130,OH,USA,,,,,,,0,,,,
"GLCCB Eagan",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"GLCCB Highland Park",,,,"Highland Park",48203,MI,USA,,,,,,,0,,,,
GLCCD,,,,Alsip,60658,IL,USA,,,,,,,0,,,,
"GLIDERITE NJ WAREHOUSE",,,,Millville,08332,NJ,USA,,,,,,,0,,,,
"GLISTER MARY LEE CORP",,,,Steeleville,62288,IL,USA,,,,,,,0,,,,
"GLOBAL HARVEST",,,,Harrold,57536,SD,USA,,,,,,,0,,,,
"GLUE RIDGE GATORADE",,,,Wytheville,24382,VA,USA,,,,,,,0,,,,
"GM CCA",,,,Lansing,48917,MI,USA,,,,,,,0,,,,
"GMI / IP / CLEVELAND",,,,Cleveland,37311,TN,USA,,,,,,,0,,,,
"GMMF MARION STAMPING",,,,Marion,46952,IN,USA,,,,,,,0,,,,
"GMPT SPRING HILL ENGINE, TN",,,,"Spring Hill",37174,TN,USA,,,,,,,0,,,,
"GMVM SPRING HILL, TN",,,,"Spring Hill",37174,TN,USA,,,,,,,0,,,,
"GNP COMPANY",,,,"Cold Spring",56320,MN,USA,,,,,,,0,,,,
"GODDRAD USD 265 PRINT SHOP",,,,Goddard,,KS,USA,,,,,,,0,,,,
"GODSHALL MEATS, PA",,,,Lebanon,17046,PA,USA,,,,,,,0,,,,
"GODSHALL'S QUALITY MEATS",,,,Telford,,PA,USA,,,,,,,0,,,,
"GODSHALL'S QUALITY MEATS, PA",,,,Souderton,18964,PA,USA,,,,,,,0,,,,
"GOLDEN BEACH",,,,"North Brunswick",08902,NJ,USA,,,,,,,0,,,,
"GOLDEN DENVER",,,,Longmont,80501,CO,USA,,,,,,,0,,,,
"GOLDEN EAGLE",,,,Tacoma,98421,WA,USA,,,,,,,0,,,,
"GOLDEN POULTRY, NC",,,,"Rocky Mount",27804,NC,USA,,,,,,,0,,,,
"Golden Rod Broilers INC","Highway 719",,,Cullman,35055,AL,USA,,,,,,,0,,,,
"GOLDEN STATE FOODS",,,,Conyers,30013,GA,USA,,,,,,,0,,,,
"GOODLETTSVILLE CASE READY",,,,Goodlettsville,37072,TN,USA,,,,,,,0,,,,
"GOODSEN FARMS",,,,Wimauma,33598,FL,USA,,,,,,,0,,,,
"GOODYEAR TIRE & RUBBER CO",,,,York,17408,PA,USA,,,,,,,0,,,,
"GOOGLE & XPO",,,,"Council Bluffs",51503,IA,USA,,,,,,,0,,,,
"GOOGLE / XPO",,,,Pryor,74361,OK,USA,,,,,,,0,,,,
"GOOGLE INC & SYNCREON",,,,Fairburn,302136,GA,USA,,,,,,,0,,,,
"GOPHER RESOURCES LLC - EAGAN",,,,Eagan,55121,MN,USA,,,,,,,0,,,,
"GORDMANS #6428, NJ",,,,"Rio Grande",08242,NJ,USA,,,,,,,0,,,,
"GORDON FOOD SERVICE INC",,,,"Grand Rapids",49548,MI,USA,,,,,,,0,,,,
"GORDON FOOD SERVICE, INC",,,,Kenosha,53144,WI,USA,,,,,,,0,,,,
"GORDON FOOD SERVICE, INC.",,,,Wyoming,49548,MI,USA,,,,,,,0,,,,
"GORDON FOOD SERVICE, MI",,,,Wyoming,49548,MI,USA,,,,,,,0,,,,
"GORDON FOOD SERVICE, NC",,,,Concord,28027,NC,USA,,,,,,,0,,,,
"GORDON FOOD SERVICES, MA",,,,Taunton,02780,MA,USA,,,,,,,0,,,,
"GORDON FOOD SERVICES, NC",,,,Concord,28027,NC,USA,,,,,,,0,,,,
"GORDON FOOD, NC",,,,Concord,28027,NC,USA,,,,,,,0,,,,
"GOULDSBORO DDC",,,,Gouldsboro,18424,PA,USA,,,,,,,0,,,,
"GPI - AUGUSTA GA",,,,Augusta,30906,GA,USA,,,,,,,0,,,,
"GPI CENTRAL PLANT, IL",,,,Central,62801,IL,USA,,,,,,,0,,,,
"GPI GILMER WHSE",,,,Macon,31206,GA,USA,,,,,,,0,,,,
"GPI MACON MILL",,,,Macon,31206,GA,USA,,,,,,,0,,,,
"GPI MARION PLANT, OH",,,,Marion,43302,OH,USA,,,,,,,0,,,,
"GPI NEWTON NORTH WAREHOUSE, IA",,,,Newton,50208,IA,USA,,,,,,,0,,,,
"GPI OMAHA",,,,Omaha,68137,NE,USA,,,,,,,0,,,,
"GPI STONE MOUNTAIN PLANT",,,,"Stone Mountain",30083,GA,USA,,,,,,,0,,,,
"GPI WINWALKER WAREHOUSE, SD",,,,"Sioux Falls",57107,SD,USA,,,,,,,0,,,,
"GRAHAM MUSKOGEE-0122",,,,Muskogee,74403,OK,USA,,,,,,,0,,,,
"GRAHAM PACKAGING",,,,Atlanta,30336,GA,USA,,,,,,,0,,,,
"GRAIN MILLERS",,,,"Saint Ansgar",50472,IA,USA,,,,,,,0,,,,
"GRAIN MILLERS, INC",,,,Brownsdale,,MN,USA,,,,,,,0,,,,
"GRAMGES AMERICAS INC",,,,Huntingdon,38344,TN,USA,,,,,,,0,,,,
"GRAND NORTHERN PRODUCTS",,,,"Byron Center",49315,MI,USA,,,,,,,0,,,,
"GRAND PRAIRIE FOODS, MN",,,,"Saint Michael",55376,MN,USA,,,,,,,0,,,,
"GRAND SUPERCENTER INC",,,,Lyndhurst,07071,NJ,USA,,,,,,,0,,,,
"GRAPHIC PACKAGING",,,,Brooklyn,44144,OH,USA,,,,,,,0,,,,
"GRAPHIC PACKAGING - LAWRENCEBURG, TN",,,,Lawrenceburg,38464,TN,USA,,,,,,,0,,,,
"graphic packaging - mill",,,,"Queen City",75572,TX,USA,,,,,,,0,,,,
"Graphic Packaging - Wausau, WI",,,,Wausau,54401,WI,USA,,,,,,,0,,,,
"GRAPHIC PACKAGING FORT SMITH",,,,"Fort Smith",72903,AR,USA,,,,,,,0,,,,
"GRAPHIC PACKAGING INTERNATIONAL (OMAHA)",,,,Omaha,68101,NE,USA,,,,,,,0,,,,
"GRAPHIC PACKAGING INTERNATIONAL LLC , MITCHELL, SC",,,,Mitchell,57301,SD,USA,,,,,,,0,,,,
"Graphic Packaging INTL","1700 w Ash",,,Mitchell,57301,SD,USA,,,,,,,0,,,Products,
"GRAPHIC PACKAGING INTL (SHELBYVILLE)",,,,Shelbyville,62565,IL,USA,,,,,,,0,,,,
"GRAPHIC PACKAGING/GILMER WAREHOUSE",,,,Perry,31069,GA,USA,,,,,,,0,,,,
"GRAVER TECHNOLOGIES",,,,Glasgow,19702,DE,USA,,,,,,,0,,,,
"GRAY LOGISTICS LLC",,,,Albany,,GA,USA,,,,,,,0,,,,
"GRAYBAR (DALLAS,TX)",,,,Dallas,75261,TX,USA,,,,,,,0,,,,
"GRAYBAR, MN",,,,"Brooklyn Park",55445,MN,USA,,,,,,,0,,,,
"GREAT DANE",,,,Danville,17821,PA,USA,,,,,,,0,,,,
"GREAT DANE - BRAZIL",,,,Brazil,49417,IN,USA,,,,,,,0,,,,
"GREAT LAKE CHEESE",,,,Hiram,44234,OH,USA,,,,,,,0,,,,
"GREAT LAKE COCA-COLA DIS, MI",,,,Lansing,48917,MI,USA,,,,,,,0,,,,
"GREAT LAKES BLDG 1",,,,Holland,49423,MI,USA,,,,,,,0,,,,
"GREAT LAKES CC DIS",,,,Highland,48203,MI,USA,,,,,,,0,,,,
"GREAT LAKES CHEESE",,,,Manchester,37355,TN,USA,,,,,,,0,,,,
"GREAT LAKES CHEESE OF, WI",,,,Plymouth,53073,WI,USA,,,,,,,0,,,,
"GREAT LAKES TISSUE COMPANY, MI",,,,Cheboygan,49721,MI,USA,,,,,,,0,,,,
"GREAT SMOKY MOUNTAIN",,,,Knoxville,37909,TN,USA,,,,,,,0,,,,
"GREEN CIRCLE GROWERS INC",,,,Oberlin,44074,OH,USA,,,,,,,0,,,,
"GREEN FOREST FP PROC",,,,"Green Forest",72638,AR,USA,,,,,,,0,,,,
"GREEN LINE EQUIPMENT, NE",,,,"Grand Island",68801,NE,USA,,,,,,,0,,,,
"GREEN MARK EQUIPMENT",,,,Sodus,49126,MI,USA,,,,,,,0,,,,
"GREEN MOUNTAIN COFFEE",,,,Knoxville,37914,TN,USA,,,,,,,0,,,,
"GREENSBORO CROSSDOCK",,,,Mebane,,NC,USA,,,,,,,0,,,,
"GREENSBORO-BROWNS SUMMITT",,,,"Browns Summit",27214,NC,USA,,,,,,,0,,,,
"GREENSBORO-BROWNS SUMMITT",,,,"Browns Summit",27214,NC,USA,,,,,,,0,,,,
"GREENVILLE WAREHOUSE",,,,Greenville,29611,SC,USA,,,,,,,0,,,,
"GREENYARD LOGISTICS",,,,Swedesboro,08085,NJ,USA,,,,,,,0,,,,
"GREIF - AUSTELL MILL 1",,,,Austell,30106,GA,USA,,,,,,,0,,,,
"GREIF - RIVERVILLE MILL (GLADSTONE,VA)",,,,Gladstone,24553,VA,USA,,,,,,,0,,,,
"GREIF BROTHERS CORP",,,,Naperville,60563,IL,USA,,,,,,,0,,,,
"GRESS WHSE",,,,Scranton,,PA,USA,,,,,,,0,,,,
"GROCERY SUPPLY - PENSACOLA, FL",,,,Pensacola,32505,FL,USA,,,,,,,0,,,,
